id_consumo,id_reserva,punto_venta,monto_neto,fecha_consumo
510718,105390,Restaurante,92.38920104526095,2022-07-16
510719,105391,Spa,57.88371557447359,2022-07-16
510720,105391,Parking,77.56532899648042,2022-07-16
510721,105392,Restaurante,79.04174715986001,2022-07-16
510722,105392,Bar,18.13625538213721,2022-07-16
510723,105392,Spa,11.621473278699229,2022-07-16
510724,105393,Spa,47.268447359612686,2022-07-16
510725,105393,Parking,15.875088198208276,2022-07-16
510726,105394,Bar,31.56655316454995,2022-07-16
510727,105394,Parking,87.0225540376223,2022-07-16
510728,105394,Bar,77.00861545824714,2022-07-16
510729,105395,Spa,57.825961120582846,2022-07-16
510730,105395,Spa,59.347121301642744,2022-07-16
510731,105396,Spa,22.664279578830786,2022-07-16
510732,105397,Restaurante,56.015910820838464,2022-07-16
510733,105397,Spa,10.74346699997665,2022-07-16
510734,105398,Bar,72.84635737924948,2022-07-16
510735,105399,Parking,63.78825668869081,2022-07-16
510736,105399,Spa,97.41925023545684,2022-07-16
510737,105399,Spa,79.43247772536145,2022-07-16
510738,105400,Bar,13.447760480631697,2022-07-16
510739,105401,Parking,72.89286339877066,2022-07-16
510740,105402,Parking,13.0927294305564,2022-07-17
510741,105402,Spa,51.838819336537036,2022-07-17
510742,105402,Restaurante,94.8614360541443,2022-07-17
510743,105403,Bar,94.07069145645254,2022-07-17
510744,105404,Spa,48.17134255032299,2022-07-17
510745,105404,Parking,54.943164947802735,2022-07-17
510746,105404,Spa,86.50105025369461,2022-07-17
510747,105405,Bar,43.90194983406168,2022-07-17
510748,105406,Parking,64.86581315741043,2022-07-17
510749,105406,Spa,52.77511439484327,2022-07-17
510750,105407,Parking,82.21776310740162,2022-07-17
510751,105408,Bar,59.81123564679238,2022-07-17
510752,105408,Bar,27.724057410570744,2022-07-17
510753,105408,Spa,73.31104270522486,2022-07-17
510754,105409,Spa,36.443483003646776,2022-07-17
510755,105409,Bar,88.27538553577382,2022-07-17
510756,105409,Bar,29.14556245542188,2022-07-17
510757,105410,Restaurante,29.81596724713687,2022-07-17
510758,105410,Restaurante,39.79076972551155,2022-07-17
510759,105411,Bar,97.44133415697246,2022-07-17
510760,105411,Restaurante,33.31708733582671,2022-07-17
510761,105411,Spa,26.523841340932513,2022-07-17
510762,105412,Parking,90.71700859766253,2022-07-17
510763,105412,Parking,23.406926895316605,2022-07-17
510764,105412,Bar,68.1772825321068,2022-07-17
510765,105413,Restaurante,20.061185266299056,2022-07-17
510766,105413,Restaurante,84.38061022015373,2022-07-17
510767,105414,Restaurante,21.55085373542988,2022-07-17
510768,105415,Parking,86.50781593437746,2022-07-18
510769,105415,Restaurante,75.48693592469375,2022-07-18
510770,105415,Restaurante,13.173733124283045,2022-07-18
510771,105416,Bar,16.66768506004693,2022-07-18
510772,105416,Restaurante,76.77665214993262,2022-07-18
510773,105417,Spa,56.35743645416788,2022-07-18
510774,105418,Parking,56.87027170510557,2022-07-18
510775,105418,Bar,22.968985758720954,2022-07-18
510776,105418,Bar,47.82141454467222,2022-07-18
510777,105419,Parking,10.355749344843744,2022-07-18
510778,105420,Parking,83.22556238555917,2022-07-18
510779,105421,Spa,40.07592411902386,2022-07-18
510780,105422,Bar,64.93895229502107,2022-07-18
510781,105423,Bar,21.0686841608617,2022-07-18
510782,105424,Bar,19.255329494901382,2022-07-18
510783,105424,Parking,57.00599794949829,2022-07-18
510784,105424,Restaurante,80.03434962966331,2022-07-18
510785,105425,Restaurante,86.20816209965821,2022-07-18
510786,105425,Restaurante,98.65433643430536,2022-07-18
510787,105425,Bar,79.84028742317642,2022-07-18
510788,105426,Restaurante,23.613825759168407,2022-07-18
510789,105426,Restaurante,79.55871324918321,2022-07-18
510790,105427,Spa,79.68730753042718,2022-07-18
510791,105428,Parking,68.14906573777562,2022-07-18
510792,105428,Spa,50.79207390484205,2022-07-18
510793,105429,Parking,38.14270395843877,2022-07-19
510794,105429,Parking,31.980272186165706,2022-07-19
510795,105429,Spa,28.66897604511173,2022-07-19
510796,105430,Bar,34.62887715299675,2022-07-19
510797,105430,Bar,58.37872665573657,2022-07-19
510798,105430,Spa,54.943941678746775,2022-07-19
510799,105431,Spa,94.39400775685708,2022-07-19
510800,105432,Restaurante,89.17463882617149,2022-07-19
510801,105433,Bar,15.332481555013304,2022-07-19
510802,105433,Restaurante,29.11525163182983,2022-07-19
510803,105433,Spa,95.96337615195034,2022-07-19
510804,105434,Restaurante,62.093829795590274,2022-07-19
510805,105434,Restaurante,44.49550989541347,2022-07-19
510806,105434,Parking,50.3902856209207,2022-07-19
510807,105435,Parking,86.69250418184994,2022-07-19
510808,105435,Restaurante,83.6539414098227,2022-07-19
510809,105436,Spa,58.89057632236535,2022-07-19
510810,105437,Spa,93.71011053050628,2022-07-19
510811,105438,Restaurante,83.13436691574395,2022-07-19
510812,105438,Bar,59.83909925846112,2022-07-19
510813,105439,Parking,24.723124181946947,2022-07-19
510814,105439,Parking,13.009838650310677,2022-07-19
510815,105439,Restaurante,13.078356267488132,2022-07-19
510816,105440,Parking,49.229905462547954,2022-07-19
510817,105440,Restaurante,97.22334309033222,2022-07-19
510818,105440,Spa,22.5348784463522,2022-07-19
510819,105441,Spa,94.94709153422805,2022-07-20
510820,105442,Spa,11.731787607303815,2022-07-20
510821,105442,Parking,75.26510139368682,2022-07-20
510822,105443,Parking,18.511342450618933,2022-07-20
510823,105443,Bar,47.61719243532176,2022-07-20
510824,105444,Bar,63.15460564805914,2022-07-20
510825,105445,Bar,60.724321753230896,2022-07-20
510826,105446,Bar,26.65379376129179,2022-07-20
510827,105446,Spa,14.502548760791704,2022-07-20
510828,105447,Restaurante,69.21710365709828,2022-07-20
510829,105448,Bar,88.86913215642677,2022-07-20
510830,105448,Spa,13.819904642496024,2022-07-20
510831,105449,Spa,94.81057977678286,2022-07-20
510832,105449,Parking,22.66946797797196,2022-07-20
510833,105449,Bar,79.38685075826461,2022-07-20
510834,105450,Bar,59.819267244271835,2022-07-20
510835,105451,Spa,16.561526083995922,2022-07-20
510836,105451,Parking,49.59864348545351,2022-07-20
510837,105452,Restaurante,92.13196568956161,2022-07-20
510838,105452,Restaurante,11.257113321037185,2022-07-20
510839,105453,Parking,66.81112522488516,2022-07-20
510840,105453,Bar,16.636848654579858,2022-07-20
510841,105453,Bar,10.483876452138432,2022-07-20
510842,105454,Spa,87.09057034161538,2022-07-21
510843,105454,Restaurante,79.7624141988876,2022-07-21
510844,105455,Spa,19.25110168061676,2022-07-21
510845,105455,Spa,26.429202559970573,2022-07-21
510846,105455,Restaurante,82.21935825474678,2022-07-21
510847,105456,Restaurante,57.386865758967254,2022-07-21
510848,105456,Spa,30.18089491617008,2022-07-21
510849,105456,Parking,90.50413873932891,2022-07-21
510850,105457,Parking,33.51685545563913,2022-07-21
510851,105458,Spa,32.71480063390179,2022-07-21
510852,105458,Bar,40.81950583156765,2022-07-21
510853,105458,Parking,37.03215483885113,2022-07-21
510854,105459,Spa,79.37303249668699,2022-07-21
510855,105460,Spa,28.406664154145357,2022-07-21
510856,105460,Parking,37.76061525884286,2022-07-21
510857,105460,Spa,23.22226304989013,2022-07-21
510858,105461,Parking,19.448513461207877,2022-07-21
510859,105461,Bar,37.680336353958026,2022-07-21
510860,105462,Spa,92.45333001137858,2022-07-21
510861,105462,Spa,66.30997256230125,2022-07-21
510862,105462,Spa,59.02334798746087,2022-07-21
510863,105463,Restaurante,75.71448670297339,2022-07-21
510864,105463,Parking,22.14606492050232,2022-07-21
510865,105463,Spa,21.99381560728543,2022-07-21
510866,105464,Spa,46.77509749657456,2022-07-21
510867,105465,Bar,68.79928744760161,2022-07-21
510868,105465,Spa,48.49751907408798,2022-07-21
510869,105465,Parking,66.59081394050452,2022-07-21
510870,105466,Parking,13.876200950328581,2022-07-22
510871,105466,Bar,13.08431247218081,2022-07-22
510872,105467,Parking,41.66523980537374,2022-07-22
510873,105467,Parking,10.815390315037924,2022-07-22
510874,105468,Bar,36.02330280298247,2022-07-22
510875,105469,Restaurante,87.53961798488652,2022-07-22
510876,105469,Bar,83.64468143683561,2022-07-22
510877,105469,Parking,88.30561760608938,2022-07-22
510878,105470,Bar,70.93111747692167,2022-07-22
510879,105470,Bar,60.51060362714904,2022-07-22
510880,105470,Spa,14.618839208745342,2022-07-22
510881,105471,Restaurante,53.8397871555771,2022-07-22
510882,105471,Parking,46.75156130229884,2022-07-22
510883,105472,Parking,22.09144260670701,2022-07-22
510884,105472,Parking,58.48617771767797,2022-07-22
510885,105473,Parking,58.51606571907831,2022-07-22
510886,105474,Restaurante,29.606524454793988,2022-07-22
510887,105474,Restaurante,80.44557106467894,2022-07-22
510888,105475,Bar,76.55072749443738,2022-07-22
510889,105475,Parking,46.869297536136116,2022-07-22
510890,105475,Bar,56.500112428797095,2022-07-22
510891,105476,Parking,60.26786457850642,2022-07-22
510892,105477,Spa,26.213485239284243,2022-07-22
510893,105477,Parking,84.5728798613134,2022-07-22
510894,105478,Bar,27.090339971745024,2022-07-22
510895,105478,Spa,69.5416736227483,2022-07-22
510896,105478,Restaurante,65.97291485851758,2022-07-22
510897,105479,Restaurante,71.51438904956375,2022-07-22
510898,105479,Restaurante,24.16431718861371,2022-07-22
510899,105479,Restaurante,99.03213149873469,2022-07-22
510900,105480,Spa,20.61248774825681,2022-07-23
510901,105480,Spa,73.70581187385262,2022-07-23
510902,105480,Parking,64.8563130194321,2022-07-23
510903,105481,Bar,50.96176207513132,2022-07-23
510904,105481,Bar,65.29284097524535,2022-07-23
510905,105482,Bar,91.48092180347432,2022-07-23
510906,105483,Spa,64.10264225792466,2022-07-23
510907,105484,Restaurante,91.96884989548772,2022-07-23
510908,105484,Parking,57.97701014921418,2022-07-23
510909,105485,Parking,82.98040288772843,2022-07-23
510910,105485,Parking,90.33890873911218,2022-07-23
510911,105485,Restaurante,45.52669206336263,2022-07-23
510912,105486,Parking,43.45095366046518,2022-07-23
510913,105486,Bar,42.17691545600432,2022-07-23
510914,105487,Spa,59.33411460780507,2022-07-23
510915,105488,Parking,30.988712179222922,2022-07-23
510916,105488,Spa,58.82767186584437,2022-07-23
510917,105488,Parking,90.43489569210215,2022-07-23
510918,105489,Spa,74.65382932408212,2022-07-23
510919,105490,Parking,20.031192962775666,2022-07-23
510920,105491,Spa,35.946739460742634,2022-07-23
510921,105492,Parking,81.3081993343689,2022-07-24
510922,105492,Spa,88.15578683447872,2022-07-24
510923,105493,Restaurante,46.41256763118042,2022-07-24
510924,105493,Bar,57.168926662877446,2022-07-24
510925,105493,Bar,96.17687172804153,2022-07-24
510926,105494,Bar,56.974778295540474,2022-07-24
510927,105494,Bar,98.05301634059296,2022-07-24
510928,105495,Bar,69.71289322570232,2022-07-24
510929,105496,Bar,14.365355720140393,2022-07-24
510930,105497,Spa,94.81734207628938,2022-07-24
510931,105497,Spa,87.41128080665897,2022-07-24
510932,105498,Bar,53.08809269044773,2022-07-24
510933,105498,Parking,55.791117185343694,2022-07-24
510934,105498,Bar,26.594334018018692,2022-07-24
510935,105499,Bar,81.5354636907598,2022-07-24
510936,105499,Spa,79.3131515076587,2022-07-24
510937,105499,Bar,40.454824645597746,2022-07-24
510938,105500,Parking,86.3942993402201,2022-07-24
510939,105500,Restaurante,44.5415365079005,2022-07-24
510940,105501,Spa,38.682454726178534,2022-07-24
510941,105501,Parking,26.533661545117493,2022-07-24
510942,105501,Bar,62.75163932242449,2022-07-24
510943,105502,Restaurante,53.447073679004404,2022-07-24
510944,105502,Restaurante,99.10769898526401,2022-07-24
510945,105502,Parking,82.08616507240818,2022-07-24
510946,105503,Parking,65.46274203125066,2022-07-25
510947,105503,Spa,96.72909313298086,2022-07-25
510948,105503,Bar,25.015176927836826,2022-07-25
510949,105504,Parking,81.826536327519,2022-07-25
510950,105504,Bar,43.1426343789284,2022-07-25
510951,105504,Parking,45.714322274807856,2022-07-25
510952,105505,Parking,90.42521709809178,2022-07-25
510953,105506,Parking,26.53140702307352,2022-07-25
510954,105506,Parking,23.906923657465796,2022-07-25
510955,105507,Bar,29.857549845233954,2022-07-25
510956,105507,Bar,22.5845839686797,2022-07-25
510957,105508,Parking,16.241503927353243,2022-07-25
510958,105508,Spa,72.8886364757825,2022-07-25
510959,105509,Parking,63.122841861483614,2022-07-25
510960,105509,Restaurante,80.91217389508209,2022-07-25
510961,105509,Restaurante,94.21556902901015,2022-07-25
510962,105510,Restaurante,13.809456507582588,2022-07-25
510963,105510,Spa,36.97194009661899,2022-07-25
510964,105510,Spa,31.133349184472664,2022-07-25
510965,105511,Parking,56.144465274712196,2022-07-25
510966,105512,Restaurante,95.04438842809533,2022-07-25
510967,105513,Spa,87.32984536206442,2022-07-25
510968,105514,Spa,32.700767934843775,2022-07-26
510969,105514,Restaurante,79.00991510555805,2022-07-26
510970,105514,Parking,25.83672880334889,2022-07-26
510971,105515,Restaurante,87.50350706642291,2022-07-26
510972,105515,Bar,80.87055329298485,2022-07-26
510973,105516,Bar,94.78593609891105,2022-07-26
510974,105516,Bar,90.55473985909858,2022-07-26
510975,105517,Restaurante,98.9750368032846,2022-07-26
510976,105518,Parking,62.35214055540847,2022-07-26
510977,105518,Parking,44.97781219644137,2022-07-26
510978,105518,Bar,49.33582042830199,2022-07-26
510979,105519,Restaurante,61.09810329753025,2022-07-26
510980,105520,Parking,46.97486345411191,2022-07-26
510981,105520,Bar,86.18011477514841,2022-07-26
510982,105521,Spa,17.93455633570958,2022-07-26
510983,105522,Bar,71.3693818427265,2022-07-26
510984,105523,Restaurante,57.94925366821028,2022-07-26
510985,105523,Restaurante,60.17608244767891,2022-07-26
510986,105524,Bar,67.70362182005374,2022-07-26
510987,105525,Bar,85.78455494382686,2022-07-26
510988,105525,Parking,83.96635589979921,2022-07-26
510989,105525,Restaurante,25.732587199046392,2022-07-26
510990,105526,Parking,74.48893805389972,2022-07-26
510991,105526,Parking,78.44188160689936,2022-07-26
510992,105527,Restaurante,17.26593786237757,2022-07-26
510993,105528,Restaurante,38.20258863266078,2022-07-26
510994,105528,Restaurante,83.80213416611699,2022-07-26
510995,105528,Restaurante,59.748880928290376,2022-07-26
510996,105529,Restaurante,18.84713371449756,2022-07-26
510997,105529,Spa,59.7218649916976,2022-07-26
510998,105530,Restaurante,67.21299497335514,2022-07-27
510999,105531,Spa,83.87096905303989,2022-07-27
511000,105531,Parking,57.11580715536337,2022-07-27
511001,105532,Spa,74.56133328710298,2022-07-27
511002,105532,Spa,72.98682617462816,2022-07-27
511003,105533,Restaurante,54.92269540350157,2022-07-27
511004,105534,Parking,65.71427695724223,2022-07-27
511005,105535,Parking,16.34671439581671,2022-07-27
511006,105536,Spa,74.20130040253336,2022-07-27
511007,105537,Parking,50.09150384814521,2022-07-27
511008,105537,Restaurante,58.90736720367917,2022-07-27
511009,105538,Bar,69.40534098672677,2022-07-27
511010,105538,Restaurante,83.49853929611658,2022-07-27
511011,105538,Spa,89.03432549147348,2022-07-27
511012,105539,Restaurante,87.18016331370548,2022-07-27
511013,105539,Restaurante,18.170152019101593,2022-07-27
511014,105539,Parking,82.96157316940175,2022-07-27
511015,105540,Bar,53.64036777932188,2022-07-27
511016,105540,Spa,60.75275363441696,2022-07-27
511017,105541,Restaurante,12.44164929460133,2022-07-28
511018,105542,Restaurante,64.95703095639291,2022-07-28
511019,105543,Spa,62.97156133227118,2022-07-28
511020,105544,Parking,92.02890426478211,2022-07-28
511021,105544,Bar,15.642789754801417,2022-07-28
511022,105545,Spa,85.6437252622046,2022-07-28
511023,105545,Bar,78.71284036118237,2022-07-28
511024,105546,Restaurante,75.03027458981953,2022-07-28
511025,105547,Restaurante,60.15622331077192,2022-07-28
511026,105548,Spa,60.12423761023918,2022-07-28
511027,105549,Spa,32.82671676895416,2022-07-28
511028,105549,Spa,84.00692405093127,2022-07-28
511029,105550,Bar,81.85156878530297,2022-07-28
511030,105551,Parking,49.75089637224803,2022-07-28
511031,105551,Restaurante,68.09672803818535,2022-07-28
511032,105551,Parking,53.888952161418,2022-07-28
511033,105552,Parking,95.14658421566753,2022-07-28
511034,105553,Parking,77.29746683830119,2022-07-29
511035,105553,Restaurante,56.776508756431085,2022-07-29
511036,105553,Bar,35.757386848535376,2022-07-29
511037,105554,Parking,99.76166432915485,2022-07-29
511038,105554,Spa,25.176057562654304,2022-07-29
511039,105554,Parking,61.296374564691625,2022-07-29
511040,105555,Parking,13.728879191429092,2022-07-29
511041,105555,Spa,34.40132131525278,2022-07-29
511042,105555,Bar,34.75411317832687,2022-07-29
511043,105556,Restaurante,41.953146213574726,2022-07-29
511044,105556,Restaurante,57.049984775917125,2022-07-29
511045,105557,Parking,82.03569986142516,2022-07-29
511046,105557,Bar,37.398994158076285,2022-07-29
511047,105558,Parking,14.30850059957056,2022-07-29
511048,105559,Spa,81.7698221207654,2022-07-29
511049,105560,Parking,46.658916502420254,2022-07-29
511050,105561,Spa,49.89994388733564,2022-07-29
511051,105561,Spa,99.18751335984355,2022-07-29
511052,105562,Spa,87.75038930939552,2022-07-29
511053,105563,Restaurante,74.76475509668705,2022-07-29
511054,105564,Spa,67.77313604210914,2022-07-29
511055,105565,Spa,23.36328273698401,2022-07-29
511056,105566,Bar,88.05672205553505,2022-07-29
511057,105566,Spa,77.07454488751056,2022-07-29
511058,105567,Spa,94.13963770873396,2022-07-30
511059,105567,Spa,76.35040933628065,2022-07-30
511060,105567,Bar,94.85857907306342,2022-07-30
511061,105568,Parking,92.59002083246313,2022-07-30
511062,105569,Restaurante,27.315084071212887,2022-07-30
511063,105569,Spa,69.35669445815961,2022-07-30
511064,105569,Bar,54.944175979885024,2022-07-30
511065,105570,Restaurante,65.76855626469307,2022-07-30
511066,105570,Spa,13.320808855773057,2022-07-30
511067,105571,Spa,67.67210766194742,2022-07-30
511068,105571,Parking,70.2652592501577,2022-07-30
511069,105572,Restaurante,83.81259271253626,2022-07-30
511070,105573,Spa,58.13600582825556,2022-07-30
511071,105573,Parking,29.473292536254874,2022-07-30
511072,105574,Bar,99.65175817284658,2022-07-30
511073,105574,Bar,38.667944451775526,2022-07-30
511074,105574,Restaurante,17.13178036061346,2022-07-30
511075,105575,Bar,30.53074471651205,2022-07-30
511076,105576,Parking,50.69196154849157,2022-07-30
511077,105577,Bar,58.3007068385322,2022-07-30
511078,105578,Spa,36.70002979439254,2022-07-30
511079,105579,Bar,85.65397978817074,2022-07-31
511080,105579,Parking,20.030978684899594,2022-07-31
511081,105580,Restaurante,47.929091646015834,2022-07-31
511082,105580,Bar,73.05177858409272,2022-07-31
511083,105581,Bar,54.04711378543149,2022-07-31
511084,105582,Bar,59.7629226284454,2022-07-31
511085,105582,Parking,33.815955274676796,2022-07-31
511086,105582,Bar,60.06359426232131,2022-07-31
511087,105583,Restaurante,50.70560559479941,2022-07-31
511088,105583,Spa,55.03762518048197,2022-07-31
511089,105584,Restaurante,82.83245376615473,2022-07-31
511090,105584,Restaurante,62.4067323239003,2022-07-31
511091,105584,Spa,75.81731164372245,2022-07-31
511092,105585,Spa,40.06497409960467,2022-07-31
511093,105585,Parking,52.69211697721814,2022-07-31
511094,105586,Spa,62.253946909689326,2022-07-31
511095,105586,Spa,78.03445456700082,2022-07-31
511096,105587,Restaurante,56.133711849625335,2022-07-31
511097,105587,Spa,42.842918042567085,2022-07-31
511098,105588,Parking,64.92660774302814,2022-07-31
511099,105589,Spa,28.41112471597269,2022-07-31
511100,105590,Restaurante,49.42436439195136,2022-07-31
511101,105591,Restaurante,13.084268764991531,2022-08-01
511102,105591,Restaurante,99.5963987764457,2022-08-01
511103,105592,Spa,67.37466763594065,2022-08-01
511104,105592,Restaurante,84.0685178445658,2022-08-01
511105,105592,Restaurante,98.61111586304689,2022-08-01
511106,105593,Restaurante,89.54839149545727,2022-08-01
511107,105594,Spa,21.261284058698696,2022-08-01
511108,105595,Restaurante,41.14290188905338,2022-08-01
511109,105596,Restaurante,95.9016542459522,2022-08-01
511110,105597,Parking,18.322104410733054,2022-08-01
511111,105597,Spa,72.43459647544586,2022-08-01
511112,105597,Bar,93.32063432751465,2022-08-01
511113,105598,Bar,53.14599291657735,2022-08-01
511114,105598,Restaurante,92.75478433866684,2022-08-01
511115,105598,Restaurante,17.491602950959845,2022-08-01
511116,105599,Spa,34.33716192148808,2022-08-01
511117,105599,Restaurante,45.40992798750096,2022-08-01
511118,105600,Restaurante,79.49511061259976,2022-08-01
511119,105601,Parking,52.96673959963979,2022-08-01
511120,105602,Bar,20.811856908690046,2022-08-01
511121,105602,Parking,20.445948832907636,2022-08-01
511122,105603,Spa,61.619187585342104,2022-08-01
511123,105603,Restaurante,66.41029004752762,2022-08-01
511124,105604,Restaurante,50.41014494521539,2022-08-01
511125,105604,Spa,74.20454570946673,2022-08-01
511126,105605,Parking,54.41725582990491,2022-08-02
511127,105605,Restaurante,37.239555032720155,2022-08-02
511128,105606,Restaurante,90.19841384733428,2022-08-02
511129,105606,Spa,86.14607660913201,2022-08-02
511130,105607,Parking,29.99423721514419,2022-08-02
511131,105607,Parking,14.423532009894167,2022-08-02
511132,105607,Restaurante,99.97089838845969,2022-08-02
511133,105608,Parking,49.1914630828892,2022-08-02
511134,105609,Restaurante,63.412111884293324,2022-08-02
511135,105609,Bar,17.365658392057092,2022-08-02
511136,105609,Spa,53.01583859990636,2022-08-02
511137,105610,Restaurante,43.198282685232506,2022-08-02
511138,105610,Restaurante,45.76488923571121,2022-08-02
511139,105611,Restaurante,49.939569313335056,2022-08-02
511140,105612,Parking,89.31938298396577,2022-08-02
511141,105613,Parking,95.99115946639571,2022-08-02
511142,105613,Parking,23.77535367678852,2022-08-02
511143,105613,Spa,23.283013732567724,2022-08-02
511144,105614,Bar,43.07490487929996,2022-08-02
511145,105614,Bar,55.6098044465681,2022-08-02
511146,105615,Restaurante,85.36073392810097,2022-08-02
511147,105616,Spa,18.879197201677822,2022-08-02
511148,105616,Bar,91.68933178700854,2022-08-02
511149,105617,Parking,70.36103615095314,2022-08-02
511150,105617,Parking,89.70672091780231,2022-08-02
511151,105618,Restaurante,13.367030306999776,2022-08-02
511152,105618,Spa,56.27273444247068,2022-08-02
511153,105618,Restaurante,92.56033847931052,2022-08-02
511154,105619,Restaurante,47.07220783515453,2022-08-02
511155,105620,Spa,11.40688981125071,2022-08-02
511156,105621,Restaurante,90.86561725448784,2022-08-03
511157,105621,Restaurante,86.13501888277175,2022-08-03
511158,105622,Spa,11.26741006767932,2022-08-03
511159,105622,Spa,12.225864999528573,2022-08-03
511160,105622,Restaurante,77.42329051638157,2022-08-03
511161,105623,Bar,22.357329666565345,2022-08-03
511162,105624,Restaurante,85.67789478580164,2022-08-03
511163,105625,Bar,96.64164102275237,2022-08-03
511164,105625,Restaurante,92.74422282132227,2022-08-03
511165,105626,Bar,71.60531311352324,2022-08-03
511166,105626,Spa,25.359282270690663,2022-08-03
511167,105627,Parking,72.29419831364515,2022-08-03
511168,105627,Parking,38.78478047588441,2022-08-03
511169,105628,Bar,49.88020503488254,2022-08-03
511170,105628,Spa,97.3576392242556,2022-08-03
511171,105629,Spa,53.03978049883336,2022-08-03
511172,105630,Parking,17.093294565766804,2022-08-03
511173,105630,Parking,52.3359208627773,2022-08-03
511174,105631,Restaurante,75.08364453889601,2022-08-03
511175,105631,Restaurante,12.444826236465229,2022-08-03
511176,105632,Parking,21.364668129630367,2022-08-03
511177,105633,Parking,21.17908878291638,2022-08-04
511178,105634,Spa,25.939353772399,2022-08-04
511179,105635,Spa,52.12593904174095,2022-08-04
511180,105635,Bar,85.59305953046673,2022-08-04
511181,105635,Bar,38.12165776418452,2022-08-04
511182,105636,Bar,31.208374343176015,2022-08-04
511183,105636,Spa,56.74495427732893,2022-08-04
511184,105637,Restaurante,94.20369593759268,2022-08-04
511185,105638,Restaurante,60.610958500835224,2022-08-04
511186,105638,Parking,43.02342452746532,2022-08-04
511187,105639,Restaurante,68.12871845313398,2022-08-04
511188,105639,Bar,82.98879800858319,2022-08-04
511189,105639,Bar,86.89408431286672,2022-08-04
511190,105640,Restaurante,74.60703335990594,2022-08-04
511191,105640,Spa,30.80207305155648,2022-08-04
511192,105641,Restaurante,92.78113299493565,2022-08-04
511193,105641,Parking,36.83260759178008,2022-08-04
511194,105641,Parking,88.03394480070142,2022-08-04
511195,105642,Spa,25.33110250589784,2022-08-04
511196,105642,Bar,85.23822722291217,2022-08-04
511197,105643,Restaurante,53.886947863798,2022-08-04
511198,105643,Spa,37.72385411986167,2022-08-04
511199,105643,Spa,63.13923378015974,2022-08-04
511200,105644,Parking,76.0598567625991,2022-08-04
511201,105644,Restaurante,93.9156884639388,2022-08-04
511202,105645,Parking,86.09325201409058,2022-08-04
511203,105645,Spa,30.914719499023242,2022-08-04
511204,105645,Restaurante,89.47537035318081,2022-08-04
511205,105646,Bar,78.34582350535344,2022-08-04
511206,105646,Bar,52.320758603648606,2022-08-04
511207,105646,Spa,20.812099547658462,2022-08-04
511208,105647,Bar,36.649909385261346,2022-08-04
511209,105647,Spa,72.87998135815548,2022-08-04
511210,105647,Spa,10.355927352431264,2022-08-04
511211,105648,Restaurante,80.09527772572059,2022-08-05
511212,105649,Parking,24.307981664212182,2022-08-05
511213,105649,Spa,75.6872256170299,2022-08-05
511214,105650,Spa,52.335384140365115,2022-08-05
511215,105650,Spa,33.77516679056505,2022-08-05
511216,105650,Restaurante,24.310367155997476,2022-08-05
511217,105651,Restaurante,34.7639326111497,2022-08-05
511218,105651,Bar,22.584015995657765,2022-08-05
511219,105652,Spa,11.710494404596965,2022-08-05
511220,105653,Restaurante,15.941919990963532,2022-08-05
511221,105653,Spa,28.271877280322,2022-08-05
511222,105653,Bar,23.608050653811553,2022-08-05
511223,105654,Restaurante,46.91145729510334,2022-08-05
511224,105654,Spa,20.54668907233237,2022-08-05
511225,105655,Bar,91.99613795960319,2022-08-05
511226,105656,Restaurante,33.15711153003396,2022-08-05
511227,105656,Parking,95.01627806553581,2022-08-05
511228,105657,Spa,61.0548192871484,2022-08-05
511229,105657,Spa,25.3245714967412,2022-08-05
511230,105657,Parking,71.4287533662663,2022-08-05
511231,105658,Parking,96.93657480985303,2022-08-05
511232,105658,Parking,85.71371104243735,2022-08-05
511233,105658,Parking,48.98852890775031,2022-08-05
511234,105659,Parking,66.46928559903759,2022-08-05
511235,105660,Spa,62.405155362002645,2022-08-06
511236,105660,Restaurante,40.675621666227165,2022-08-06
511237,105660,Spa,18.831356840194612,2022-08-06
511238,105661,Parking,48.981409883094024,2022-08-06
511239,105662,Parking,96.78168042152377,2022-08-06
511240,105663,Spa,89.2208033331794,2022-08-06
511241,105664,Parking,75.55381488161059,2022-08-06
511242,105664,Parking,72.96673242275665,2022-08-06
511243,105664,Parking,92.227935594268,2022-08-06
511244,105665,Restaurante,26.60363471196619,2022-08-06
511245,105666,Bar,54.11102878754791,2022-08-06
511246,105667,Restaurante,94.82114951032288,2022-08-06
511247,105667,Spa,12.715353481960694,2022-08-06
511248,105667,Spa,62.68848367540733,2022-08-06
511249,105668,Restaurante,49.25229239799305,2022-08-06
511250,105668,Parking,71.33157671031518,2022-08-06
511251,105668,Spa,49.56430547626664,2022-08-06
511252,105669,Spa,63.15035707059692,2022-08-06
511253,105669,Parking,88.76884468269887,2022-08-06
511254,105670,Restaurante,54.459997290768,2022-08-06
511255,105670,Restaurante,79.43389069047346,2022-08-06
511256,105670,Restaurante,98.33592975327744,2022-08-06
511257,105671,Restaurante,56.15149473851435,2022-08-06
511258,105671,Parking,75.56662482758507,2022-08-06
511259,105671,Bar,42.26433828817403,2022-08-06
511260,105672,Spa,88.45160504511257,2022-08-06
511261,105673,Spa,42.402694468394074,2022-08-06
511262,105674,Restaurante,46.7207631248478,2022-08-07
511263,105674,Restaurante,93.74097475167362,2022-08-07
511264,105675,Restaurante,81.02390065319128,2022-08-07
